"go_description","NES","pval","padj"
"long-chain fatty acid metabolic process",-0.979397965451012,0.481854838709677,0.62489761020098
"fatty acid catabolic process",-0.976208647406853,0.483365949119374,0.626201598309984
"dendrite extension",-0.968602618807789,0.483365949119374,0.626201598309984
"positive regulation of protein-containing complex assembly",-0.988936323464287,0.484615384615385,0.626967923320545
"viral gene expression",0.988342832388001,0.484787018255578,0.626967923320545
"DNA modification",-0.988153646571819,0.48443579766537,0.626967923320545
"relaxation of muscle",0.978577871689386,0.48496993987976,0.626967923320545
"response to fatty acid",-0.972432525919461,0.48659793814433,0.628744440679971
"establishment of mitochondrion localization",-0.975493697586622,0.487279843444227,0.629297274354197
"immunoglobulin production involved in immunoglobulin-mediated immune response",0.980182487649972,0.488326848249027,0.630320793701324
"negative regulation of cytoplasmic pattern recognition receptor signaling pathway",-0.971995836759723,0.488752556237219,0.63054170927062
"mast cell activation involved in immune response",0.973379438606034,0.489065606361829,0.630617130118819
"regulation of pattern recognition receptor signaling pathway",0.993234770290614,0.49031007751938,0.6314108081624
"extrinsic apoptotic signaling pathway",0.99165691924832,0.490445859872611,0.6314108081624
"regulation of extrinsic apoptotic signaling pathway via death domain receptors",0.965594868283929,0.490196078431373,0.6314108081624
"negative regulation of cytoskeleton organization",0.995626169076545,0.493069306930693,0.633644200942674
"intrinsic apoptotic signaling pathway in response to DNA damage",-0.977442571380267,0.49317738791423,0.633644200942674
"regulation of organic acid transport",0.973881574100025,0.493203883495146,0.633644200942674
"negative regulation of ERK1 and ERK2 cascade",0.963856596042255,0.492985971943888,0.633644200942674
"calcium ion transport into cytosol",0.967501902211419,0.493852459016393,0.634148543796582
"negative regulation of hormone secretion",0.975840963009028,0.494117647058824,0.634160316976532
"heart trabecula morphogenesis",0.955258970837402,0.49500998003992,0.634976551299266
"peripheral nervous system development",0.988983440872191,0.496,0.63591718426501
"GO:0032088",0.972452514542394,0.496993987975952,0.636323223200622
"peptidyl-serine modification",0.96684986163031,0.497087378640777,0.636323223200622
"regulation of intracellular estrogen receptor signaling pathway",0.964775602388407,0.496969696969697,0.636323223200622
"negative regulation of leukocyte cell-cell adhesion",-0.97477247496821,0.499013806706114,0.638129684672713
"non-proteinogenic amino acid metabolic process",-0.973202469626159,0.498973305954825,0.638129684672713
"regulation of homotypic cell-cell adhesion",0.974251569185729,0.500978473581213,0.639712949046339
"release of sequestered calcium ion into cytosol by endoplasmic reticulum",0.971724940174272,0.500970873786408,0.639712949046339
"vesicle transport along microtubule",-0.970597529686283,0.501026694045175,0.639712949046339
"positive regulation of DNA repair",-0.981709956617705,0.502057613168724,0.640698973631597
"monocarboxylic acid transport",-0.97895342155614,0.502994011976048,0.641233230913366
"maintenance of blood-brain barrier",-0.965370181797909,0.502958579881657,0.641233230913366
"GO:0051092",-0.972507911937318,0.505112474437628,0.643271773358357
"somatic diversification of immune receptors",0.963523466757516,0.504911591355599,0.643271773358357
"regulation of nucleocytoplasmic transport",-0.972507059139171,0.505905511811024,0.643950643759458
"regulation of microtubule cytoskeleton organization",-0.979415116116378,0.50682261208577,0.644455652020766
"vesicle budding from membrane",-0.965975280477768,0.50682261208577,0.644455652020766
"positive regulation of immune effector process",0.986217048375098,0.508163265306122,0.645828839488592
"negative regulation of carbohydrate metabolic process",0.948673151896074,0.509803921568627,0.647581699346405
"regulation of cardiac muscle cell action potential",0.954247800274958,0.510245901639344,0.647810916637958
"protein complex oligomerization",-0.975105007893285,0.510516252390057,0.647822109206031
"secretory granule organization",-0.96690070093893,0.511247443762781,0.648417776856328
"regulation of alternative mRNA splicing, via spliceosome",0.962522930690617,0.512670565302144,0.649889964305738
"synaptic vesicle recycling",0.978926068289052,0.513238289205703,0.649944397935852
"spleen development",0.956299298184839,0.513026052104208,0.649944397935852
"positive regulation of protein import into nucleus",0.950520281987632,0.513725490196078,0.650228941857785
"regulation of sodium ion transmembrane transport",0.944513976302152,0.514970059880239,0.651471316814787
"ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway",-0.945213530600978,0.515274949083503,0.651524272016252
"negative regulation of extrinsic apoptotic signaling pathway",0.977330415052966,0.516460905349794,0.652357808542295
"microtubule nucleation",-0.952835140699382,0.516260162601626,0.652357808542295
"establishment of mitotic spindle localization",-0.953887115581517,0.517241379310345,0.653010650637984
"COPII-coated vesicle budding",-0.962454596289617,0.519427402862986,0.654769301217107
"regulation of fatty acid biosynthetic process",-0.956850397815171,0.519191919191919,0.654769301217107
"protein acetylation",-0.953764825441104,0.518962075848303,0.654769301217107
"developmental pigmentation",-0.951022918811334,0.521298174442191,0.656793274716839
"long-chain fatty acid transport",-0.958741868930777,0.522448979591837,0.657908552338068
"regulation of viral process",-0.969368246883846,0.522772277227723,0.657981163970056
"determination of adult lifespan",-0.953321377336873,0.524950099800399,0.660386692333971
"regulation of protein localization to cell periphery",0.977473050375031,0.527027027027027,0.66266291672383
"vitamin transport",0.941429483358264,0.527450980392157,0.662859501994608
"regulation of T cell mediated immunity",0.947930852689769,0.528155339805825,0.663408101774356
"Schwann cell differentiation",0.954919231945513,0.529296875,0.664504997149012
"protein localization to chromatin",-0.951303755433009,0.530737704918033,0.66597633996047
"organic acid transport",-0.973472308976576,0.531954887218045,0.666884615384615
"positive regulation of GTPase activity",0.966838546474348,0.532,0.666884615384615
"Fc receptor signaling pathway",0.942452279893072,0.536345776031434,0.671992153378787
"homologous chromosome pairing at meiosis",-0.945588141340702,0.538922155688623,0.674878756137876
"single fertilization",-0.959673076935704,0.539235412474849,0.674929821475594
"positive regulation of protein modification process",-0.972530376263048,0.539651837524178,0.675109899771408
"B cell homeostasis",-0.945583445963306,0.540117416829746,0.675351257691711
"endocytic recycling",-0.958225772556214,0.541247484909457,0.676081704549029
"peptidyl-threonine phosphorylation",0.946172309359418,0.541082164328657,0.676081704549029
"protein localization to postsynapse",0.951137609576046,0.542406311637081,0.677187718712222
"myeloid cell development",0.944839519590238,0.544031311154599,0.67887433638788
"fatty acid biosynthetic process",-0.961418942950193,0.544534412955466,0.67915999037799
"cellular response to osmotic stress",-0.950869124649153,0.545267489711934,0.679732044296155
"positive regulation of insulin secretion involved in cellular response to glucose stimulus",0.940951895938378,0.547094188376753,0.681666149199808
"organic cation transport",-0.945964668481497,0.547808764940239,0.68221332868626
"stress-activated protein kinase signaling cascade",-0.94917473527606,0.548654244306418,0.682922896053768
"negative regulation of leukocyte mediated immunity",0.944603311243294,0.550295857988166,0.684622220108833
"tissue regeneration",0.937918432941077,0.551456310679612,0.685721526884236
"negative regulation of cell cycle G1/S phase transition",-0.949543772641043,0.554639175257732,0.688987581300603
"regulation of hematopoietic progenitor cell differentiation",-0.935306770374406,0.554414784394251,0.688987581300603
"positive regulation of canonical NF-kappaB signal transduction",0.967193442998857,0.557142857142857,0.691094854339722
"adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",0.960730693573148,0.557172557172557,0.691094854339722
"endoplasmic reticulum to Golgi vesicle-mediated transport",-0.957161839011938,0.55688622754491,0.691094854339722
"leukocyte mediated cytotoxicity",0.954841647319068,0.558,0.691774774774775
"positive regulation of T cell mediated immunity",0.934462512209983,0.559454191033138,0.693230630909997
"disruption of anatomical structure in another organism",-0.925828778615109,0.562624254473161,0.69681013916501
"regulation of D-glucose import across plasma membrane",-0.937884990962676,0.563524590163934,0.697576416709678
"regulation of extrinsic apoptotic signaling pathway",0.965559452582865,0.564547206165703,0.69814449808909
"oocyte differentiation",-0.92336469452659,0.56441717791411,0.69814449808909
"neutrophil mediated immunity",-0.939287822754074,0.566147859922179,0.698728574502859
"membrane protein ectodomain proteolysis",0.935706639595033,0.566074950690335,0.698728574502859
"neutral lipid biosynthetic process",0.928018090810306,0.565815324165029,0.698728574502859
"negative regulation of telomere maintenance",-0.911336245023037,0.565843621399177,0.698728574502859
"cellular response to reactive oxygen species",0.956199375476209,0.566801619433198,0.699187057438263
"negative regulation of TORC1 signaling",-0.932016382781008,0.567622950819672,0.699851691976271
"GO:0046323",-0.940897718436704,0.568507157464213,0.700392936886341
"regulation of systemic arterial blood pressure",0.93586758060573,0.568627450980392,0.700392936886341
"positive regulation of DNA recombination",-0.940585950742721,0.570264765784114,0.701363368841733
"response to zinc ion",0.924250452115624,0.570264765784114,0.701363368841733
"regulation of actin nucleation",-0.923447212010316,0.570019723865878,0.701363368841733
"negative regulation of proteasomal ubiquitin-dependent protein catabolic process",-0.907871598580184,0.57201646090535,0.703168622165038
"cellular response to insulin stimulus",0.958388332958639,0.572314049586777,0.703185466679785
"regulation of protein serine/threonine kinase activity",-0.94971570259314,0.572834645669291,0.703476161290448
"response to calcium ion",0.954086153879208,0.57429718875502,0.704573618893603
"leukocyte degranulation",0.919755657219516,0.574181117533719,0.704573618893603
"T cell differentiation involved in immune response",0.947177752523615,0.575150300601202,0.705270937915435
"monoamine transport",0.932307951770004,0.576171875,0.706174039769916
"regulation of calcium ion-dependent exocytosis",0.929017236793281,0.577154308617234,0.707028299923289
"response to radiation",0.963417659757806,0.578059071729958,0.707436917329598
"postsynaptic modulation of chemical synaptic transmission",0.919866086396993,0.577868852459016,0.707436917329598
"intestinal absorption",-0.928916950634948,0.579766536964981,0.707614269563111
"regulation of synaptic vesicle exocytosis",-0.923518267283324,0.578732106339468,0.707614269563111
"entrainment of circadian clock",0.918604059100864,0.579918032786885,0.707614269563111
"catecholamine secretion",0.916869695753913,0.579918032786885,0.707614269563111
"negative regulation of response to endoplasmic reticulum stress",-0.916842918759426,0.579268292682927,0.707614269563111
"response to dexamethasone",-0.916504949853073,0.579881656804734,0.707614269563111
"regulation of defense response to virus by host",-0.913630298753105,0.580448065173116,0.707912288249044
"tumor necrosis factor superfamily cytokine production",-0.945489383836268,0.580838323353293,0.708039629402612
"viral process",-0.958222403768011,0.581132075471698,0.708049262638168
"fatty acid metabolic process",-0.956646078315509,0.583173996175908,0.709838815001339
"regulation of membrane depolarization",-0.911207446749201,0.583166332665331,0.709838815001339
"regulation of autophagosome assembly",0.920877451037719,0.584795321637427,0.711462677650249
"presynaptic endocytosis",0.940159998593838,0.586,0.712480119116104
"regulation of intrinsic apoptotic signaling pathway in response to DNA damage",-0.908917844548862,0.586206896551724,0.712480119116104
"regulation of protein-containing complex assembly",0.966431580298049,0.587096774193548,0.712512841586193
"Golgi vesicle transport",-0.956982528940169,0.586538461538462,0.712512841586193
"positive regulation of organelle assembly",0.939429821186982,0.586912065439673,0.712512841586193
"positive regulation of vascular associated smooth muscle cell proliferation",0.920576838171072,0.591182364729459,0.717119842034706
"negative regulation of hemopoiesis",0.943126314087047,0.594059405940594,0.720257047731205
"female gamete generation",-0.945599147440203,0.596806387225549,0.722526598806298
"response to alkaloid",0.944848291536418,0.596707818930041,0.722526598806298
"intracellular pH reduction",-0.917546913200057,0.596311475409836,0.722526598806298
"regulation of leukocyte proliferation",0.955214929166674,0.597510373443983,0.723025498300316
"amine transport",0.922128292575366,0.598039215686274,0.723312078737745
"diol metabolic process",-0.902781808996917,0.598409542743539,0.723406753233648
"positive regulation of phosphorylation",0.951595882512426,0.602150537634409,0.72509814376297
"negative regulation of signal transduction in absence of ligand",-0.92212245432249,0.601167315175097,0.72509814376297
"establishment of protein localization to plasma membrane",0.921955119229058,0.601593625498008,0.72509814376297
"vitamin metabolic process",-0.917144848855336,0.601167315175097,0.72509814376297
"cellular response to corticosteroid stimulus",-0.908856749576873,0.601659751037344,0.72509814376297
"nucleus localization",0.905391581001447,0.602020202020202,0.72509814376297
"modified amino acid transport",-0.900713388757755,0.60081466395112,0.72509814376297
"cellular response to alkaloid",-0.899945724410966,0.601577909270217,0.72509814376297
"receptor internalization",0.947016456502531,0.602794411177645,0.725520775746854
"response to carbohydrate",0.948895076444322,0.603658536585366,0.726207962662434
"lymphocyte costimulation",-0.916710667865701,0.604696673189824,0.726750926487721
"G0 to G1 transition",-0.896686267229648,0.60446247464503,0.726750926487721
"positive regulation of steroid metabolic process",0.912531172045641,0.605210420841683,0.727015621932517
"fear response",-0.892842953489675,0.607214428857715,0.729069384527659
"telomere maintenance in response to DNA damage",-0.893795873121235,0.607723577235772,0.729327180626457
"insulin receptor signaling pathway",0.941935120768371,0.608080808080808,0.729402499571991
"negative regulation of post-translational protein modification",-0.918882145499074,0.609037328094303,0.730196254448009
"reactive nitrogen species metabolic process",-0.918508137707789,0.609756097560976,0.730350993065056
"animal organ regeneration",0.91606648427131,0.609467455621302,0.730350993065056
"regulation of systemic arterial blood pressure mediated by a chemical signal",0.906621213199938,0.610997963340122,0.731484753597623
"myeloid leukocyte mediated immunity",-0.923358750866996,0.611553784860558,0.731796485555363
"negative regulation of supramolecular fiber organization",0.940630552266928,0.611881188118812,0.731834718961998
"regulation of double-strand break repair via nonhomologous end joining",-0.908344353407601,0.61252446183953,0.731897294730592
"superoxide metabolic process",0.907663141046496,0.612403100775194,0.731897294730592
"negative regulation of actin filament polymerization",-0.914100819096672,0.613168724279835,0.732313852478858
"negative regulation of protein-containing complex disassembly",0.925104992043807,0.614604462474645,0.733519473576931
"vesicle cargo loading",-0.896344400072527,0.614770459081836,0.733519473576931
"establishment of cell polarity",0.948354223186484,0.615537848605578,0.733905150125498
"regulation of MAP kinase activity",0.910957711926246,0.615686274509804,0.733905150125498
"regulation of nitric oxide metabolic process",0.917612853450628,0.617021276595745,0.735142713866118
"organelle membrane fusion",-0.925611593925946,0.617821782178218,0.735389021843078
"positive regulation of protein polymerization",-0.913038229479139,0.617529880478088,0.735389021843078
"regulation of immune effector process",0.942805274155049,0.622362869198312,0.73901861313721
"carbohydrate transport",0.939975692844204,0.621457489878543,0.73901861313721
"organophosphate ester transport",0.937670105318565,0.621782178217822,0.73901861313721
"protein tetramerization",-0.913863288744209,0.622093023255814,0.73901861313721
"production of molecular mediator involved in inflammatory response",0.909412668475546,0.622309197651663,0.73901861313721
"homotypic cell-cell adhesion",0.93006329154542,0.622718052738337,0.739086064510235
"regulation of sprouting angiogenesis",0.906077737894698,0.624254473161034,0.740554755756648
"transition metal ion transport",0.914401175516427,0.626,0.741871126376148
"fatty acid derivative metabolic process",-0.910167417407149,0.625754527162978,0.741871126376148
"regulation of lymphocyte apoptotic process",-0.890020521421396,0.626262626262626,0.741871126376148
"regulation of inflammatory response to antigenic stimulus",-0.88567476867851,0.626746506986028,0.742089434896936
"midbrain development",0.92216396756909,0.628,0.743018404727333
"regulation of immunoglobulin production",0.89963779942695,0.628131021194605,0.743018404727333
"positive regulation of cell growth",0.93254557191217,0.629411764705882,0.743822968118545
"phenol-containing compound biosynthetic process",0.888787425976098,0.629126213592233,0.743822968118545
"regulation of synaptic transmission, GABAergic",0.89974204128763,0.6312625250501,0.744234780842027
"cytoplasmic microtubule organization",0.897916004727568,0.630648330058939,0.744234780842027
"negative regulation of ubiquitin-dependent protein catabolic process",-0.893968232821571,0.630705394190871,0.744234780842027
"positive regulation of CD4-positive, alpha-beta T cell activation",0.888872647881925,0.631147540983607,0.744234780842027
"protein localization to microtubule organizing center",-0.886172625675165,0.630218687872763,0.744234780842027
"regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway",-0.879381059812009,0.633136094674556,0.746088537825345
"secondary metabolic process",-0.882264500384043,0.633744855967078,0.74645078850711
"receptor catabolic process",0.8942701202366,0.637474541751528,0.750486901101965
"negative regulation of MAPK cascade",-0.930804572186521,0.638211382113821,0.750988381964151
"cytokine production involved in immune response",0.894865948344033,0.638506876227898,0.750988381964151
"positive regulation of protein localization to mitochondrion",-0.878075026919969,0.640243902439024,0.752674013451098
"B cell proliferation",-0.89935840147737,0.642424242424242,0.754878960381807
"protein sumoylation",-0.89917832610472,0.644135188866799,0.7565305181712
"positive regulation of nuclear division",0.902305130575546,0.646034816247582,0.757325243656063
"response to interleukin-6",-0.894983354119593,0.645792563600783,0.757325243656063
"positive regulation of erythrocyte differentiation",0.892092644841304,0.645290581162325,0.757325243656063
"positive regulation of interleukin-12 production",0.877961568927936,0.645491803278688,0.757325243656063
"negative regulation of organelle assembly",0.885193295831208,0.646942800788955,0.75803089761317
"regulation of extrinsic apoptotic signaling pathway in absence of ligand",-0.874722502261443,0.648148148148148,0.7590841432449
"response to insulin",0.936010581612836,0.648936170212766,0.759289038080785
"symbiont entry into host",0.935670123976608,0.648702594810379,0.759289038080785
"regulation of leukocyte degranulation",-0.88177863963251,0.650099403578529,0.760290945544861
"phosphatidylinositol biosynthetic process",0.927968015670577,0.652351738241309,0.761689467721513
"nucleoside diphosphate catabolic process",-0.912738081345663,0.652173913043478,0.761689467721513
"epithelial cell morphogenesis",0.881707448830451,0.652525252525253,0.761689467721513
"phagosome maturation",0.875153857630745,0.651639344262295,0.761689467721513
"heterotypic cell-cell adhesion",0.894769535064654,0.653771760154739,0.762785044702444
"response to reactive oxygen species",0.929266064236117,0.657084188911704,0.766288858726126
"positive regulation of double-strand break repair",-0.906174213163083,0.658682634730539,0.767791475871786
"ruffle assembly",-0.864847467006435,0.659318637274549,0.768171337972276
"monocyte chemotaxis",0.884442150506561,0.661322645290581,0.770143955046906
"response to ethanol",0.913533895777722,0.662674650698603,0.771355784671259
"negative regulation of transport",-0.933704063235369,0.664179104477612,0.772743843020688
"negative regulation of protein-containing complex assembly",0.92499417353703,0.665362035225049,0.773756695423684
"antimicrobial humoral response",0.88434601259743,0.666666666666667,0.774546591619762
"regulation of defense response to virus",-0.883878298560635,0.666666666666667,0.774546591619762
"cellular senescence",0.908002828365524,0.672064777327935,0.780452158200326
"GO:0034248",0.871543629707556,0.674463937621832,0.782871215318312
"negative regulation of viral process",-0.889514399994383,0.675564681724846,0.783781600296226
"positive regulation of ERBB signaling pathway",0.862150819841755,0.676171079429735,0.784117866922965
"DNA synthesis involved in DNA replication",-0.878741535508236,0.67704280155642,0.784761356787671
"regulation of GTPase activity",0.924322831531177,0.678642714570858,0.786247897096359
"phosphatidylinositol phosphate biosynthetic process",0.8693017578883,0.682692307692308,0.790569820548783
"glycerolipid catabolic process",0.868387363765613,0.684313725490196,0.791711812151658
"neuronal action potential",0.857808829964446,0.684317718940937,0.791711812151658
"GPI anchor metabolic process",0.852748326011554,0.686475409836066,0.793837343680642
"regulation of stress-activated protein kinase signaling cascade",-0.860335963976572,0.687242798353909,0.794353901783777
"regulation of protein localization to plasma membrane",0.90831749342393,0.689161554192229,0.79620017245063
"regulation of fatty acid metabolic process",0.888402738883394,0.690427698574338,0.79691957566106
"positive regulation of sodium ion transport",0.859167288611927,0.690427698574338,0.79691957566106
"temperature homeostasis",0.918825728245231,0.69120654396728,0.797250385084029
"cytokinetic process",-0.868668719818179,0.691358024691358,0.797250385084029
"regulation of B cell activation",0.900584855033948,0.691683569979716,0.797254631381925
"leukocyte mediated immunity",0.923432226059231,0.694267515923567,0.799860761368686
"negative regulation of immune response",-0.9123634517453,0.694656488549618,0.799936830375362
"iron ion transport",0.874396811270635,0.695825049701789,0.800910152468091
"positive regulation of small molecule metabolic process",0.907952283262714,0.69758064516129,0.802185356575913
"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum",-0.861555433338005,0.697530864197531,0.802185356575913
"negative regulation of protein catabolic process",-0.893246627410582,0.698818897637795,0.803060287475872
"neutral lipid catabolic process",0.861477119461185,0.698989898989899,0.803060287475872
"somatic diversification of immunoglobulins",0.865225026675337,0.700970873786408,0.804217162746147
"membrane fission",-0.856343134818397,0.700819672131147,0.804217162746147
"antigen processing and presentation of exogenous peptide antigen",0.852191163347097,0.70061099796334,0.804217162746147
"CD4-positive, alpha-beta T cell activation",0.897184164751333,0.701825557809331,0.804824956802644
"exocytosis",-0.92518569424078,0.704761904761905,0.807818249928384
"maintenance of protein location",0.861707667235478,0.706796116504854,0.809775199159354
"negative regulation of signal transduction by p53 class mediator",0.862030926953278,0.707364341085271,0.810051536231261
"GO:0046466",0.853779970682362,0.707843137254902,0.810225254612011
"triglyceride metabolic process",0.879308690798459,0.709418837675351,0.810888228698634
"regulation of D-glucose transmembrane transport",0.868537765079295,0.710059171597633,0.810888228698634
"negative regulation of microtubule polymerization or depolymerization",0.863479669817075,0.710059171597633,0.810888228698634
"myeloid cell activation involved in immune response",0.860428408053186,0.709163346613546,0.810888228698634
"negative regulation of microtubule depolymerization",0.839065532065169,0.709016393442623,0.810888228698634
"cell killing",0.90742895066088,0.710578842315369,0.81110773844017
"regulation of T cell activation",-0.923018925331091,0.711610486891386,0.811911181957606
"erythrocyte development",-0.839067301161599,0.712031558185404,0.812017573492287
"feeding behavior",0.867274299720486,0.715976331360947,0.815765120874455
"blastocyst formation",0.854812617101104,0.715953307392996,0.815765120874455
"pyridine-containing compound catabolic process",-0.879779397156264,0.717391304347826,0.816250923688362
"alternative mRNA splicing, via spliceosome",-0.87403695460082,0.717131474103586,0.816250923688362
"positive regulation of TOR signaling",0.859427238676291,0.717092337917485,0.816250923688362
"ER-nucleus signaling pathway",-0.85075104162888,0.718106995884774,0.816690095870792
"ERAD pathway",-0.884866163776405,0.719921104536489,0.818002099053616
"granulocyte activation",-0.849655332889,0.719844357976654,0.818002099053616
"negative regulation of macroautophagy",0.849568637118139,0.720388349514563,0.818157699104802
"regulation of protein exit from endoplasmic reticulum",-0.847128021489214,0.723735408560311,0.821582313017365
"microtubule-based transport",0.906251263010797,0.72421052631579,0.821745063529185
"negative regulation of inflammatory response to antigenic stimulus",0.828025193226986,0.725409836065574,0.822729012790488
"ruffle organization",0.855604937293217,0.72621359223301,0.823027383386233
"positive regulation of cytokinesis",-0.835064956234221,0.726337448559671,0.823027383386233
"positive regulation of protein secretion",0.893998863664872,0.726907630522088,0.82312428093247
"fatty acid beta-oxidation",-0.866444073175374,0.727087576374745,0.82312428093247
"regulation of leukocyte mediated immunity",0.898359421814291,0.728215767634855,0.823272686641504
"cellular response to type II interferon",0.870042616256335,0.728,0.823272686641504
"exocytic process",-0.867297458595034,0.727984344422701,0.823272686641504
"positive regulation of gene expression, epigenetic",-0.86160628680164,0.72962226640159,0.824470852374081
"negative regulation of calcium ion transmembrane transport",-0.839512412439856,0.729941291585127,0.824470852374081
"positive regulation of kinase activity",-0.879149626574015,0.731462925851703,0.82581297508417
"protein exit from endoplasmic reticulum",-0.82813659753875,0.732106339468303,0.826162825905688
"positive regulation of intracellular transport",0.89870747775496,0.735700197238659,0.82778943628959
"amino acid transport",-0.884367914304459,0.734126984126984,0.82778943628959
"carbohydrate derivative transport",-0.86416502432499,0.735887096774194,0.82778943628959
"regulation of antigen receptor-mediated signaling pathway",0.849537317438945,0.734496124031008,0.82778943628959
"GO:0043433",0.844896331835427,0.735009671179884,0.82778943628959
"response to cocaine",0.838282493677719,0.735700197238659,0.82778943628959
"mitochondrion localization",-0.826779292212384,0.735112936344969,0.82778943628959
"positive regulation of alpha-beta T cell activation",0.83683458420803,0.737354085603113,0.828686964627455
"positive regulation of stem cell population maintenance",0.836795453852765,0.737354085603113,0.828686964627455
"hematopoietic stem cell differentiation",-0.83492057039724,0.737769080234834,0.828777329588065
"positive regulation of apoptotic signaling pathway",-0.878552706220607,0.739644970414201,0.830153985507246
"membrane depolarization",0.863007966002261,0.74,0.830153985507246
"regulation of protein import into nucleus",-0.838939638783736,0.739837398373984,0.830153985507246
"alcohol metabolic process",0.914378784981379,0.741304347826087,0.831064844621369
"spermatid differentiation",0.894001367872916,0.741482965931864,0.831064844621369
"positive regulation of regulated secretory pathway",-0.825405084539337,0.743486973947896,0.832934072577538
"negative regulation of monoatomic ion transport",0.860808222505216,0.744,0.833132007233273
"neurotrophin signaling pathway",0.838880943067875,0.746124031007752,0.835132952917398
"protein localization to cytoskeleton",-0.855791511058332,0.747514910536779,0.836311848870642
"negative regulation of actin filament depolymerization",-0.817159464380529,0.75,0.838713318284424
"modulation of process of another organism",-0.867987777397571,0.750996015936255,0.83944816402261
"pigmentation",0.874490236535473,0.752475247524752,0.840722231898427
"polyol metabolic process",-0.854173923791947,0.753875968992248,0.841739119283937
"cellular response to hydrogen peroxide",-0.826772495447155,0.754065040650406,0.841739119283937
"sterol biosynthetic process",0.843088050588416,0.754455445544554,0.841795557934172
"regulation of smooth muscle contraction",0.830757262083175,0.755339805825243,0.842402836122974
"negative regulation of canonical NF-kappaB signal transduction",-0.852544310940698,0.756592292089249,0.84266146920192
"sarcoplasmic reticulum calcium ion transport",0.833684086830925,0.756385068762279,0.84266146920192
"negative regulation of DNA repair",-0.811296265525696,0.756592292089249,0.84266146920192
"response to hydrogen peroxide",-0.859006969750111,0.756972111553785,0.842705582165719
"activation of innate immune response",-0.895498990592439,0.758157389635317,0.842932351296465
"cortical cytoskeleton organization",0.839673826767911,0.758157389635317,0.842932351296465
"regulation of biological process involved in symbiotic interaction",0.810199815519406,0.758196721311475,0.842932351296465
"circadian rhythm",0.896482281871022,0.759183673469388,0.843272627436625
"regulation of action potential",0.84324162285444,0.759152215799615,0.843272627436625
"positive regulation of macroautophagy",-0.84614680258162,0.76320939334638,0.846720918338955
"positive regulation of T cell proliferation",0.839633479957615,0.763313609467456,0.846720918338955
"negative regulation of monoatomic ion transmembrane transport",-0.837125757268966,0.762993762993763,0.846720918338955
"myeloid cell homeostasis",0.886416289758524,0.764826175869121,0.846795582242955
"keratinocyte differentiation",0.853858125664064,0.765432098765432,0.846795582242955
"positive regulation of B cell activation",-0.845976724330791,0.763747454175153,0.846795582242955
"response to cAMP",0.838759621185539,0.764243614931238,0.846795582242955
"regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum",-0.818868098365904,0.765285996055227,0.846795582242955
"glycerophospholipid catabolic process",-0.815305159742037,0.764591439688716,0.846795582242955
"actin filament depolymerization",-0.833601606874619,0.767151767151767,0.848319163944164
"microtubule polymerization",-0.862164178016481,0.768611670020121,0.849554264453297
"humoral immune response",0.860596270920114,0.769230769230769,0.849859328895903
"retrograde transport, endosome to Golgi",0.861920026896156,0.771084337349398,0.850768776665683
"negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage",-0.806541021563009,0.771037181996086,0.850768776665683
"intermembrane lipid transfer",-0.804849143175617,0.77079107505071,0.850768776665683
"host-mediated activation of viral process",-0.808083239349664,0.771604938271605,0.850964128271935
"phosphatidylcholine metabolic process",0.836908732782786,0.773694390715667,0.852888743125371
"unsaturated fatty acid biosynthetic process",-0.808281494357091,0.77979797979798,0.859234695711564
"negative regulation of protein secretion",0.824098765245601,0.780769230769231,0.859922358655129
"epigenetic regulation of gene expression",0.900644232617905,0.784782608695652,0.86395845410628
"oogenesis",0.84797396483328,0.786,0.864914260328743
"labyrinthine layer development",-0.79382228034192,0.787575150300601,0.86626272082353
"positive regulation of TORC1 signaling",-0.814366189285544,0.788065843621399,0.866417707345853
"positive regulation of cytokine production involved in immune response",-0.800926283978991,0.788617886178862,0.866639975184135
"regulation of phospholipid metabolic process",-0.788771429674904,0.78988326848249,0.867645612430656
"canonical NF-kappaB signal transduction",0.899444617496262,0.791397849462366,0.868264165557998
"regulation of intracellular transport",-0.890050699274109,0.791271347248577,0.868264165557998
"negative regulation of proteolysis",0.847967644118467,0.791497975708502,0.868264165557998
"unsaturated fatty acid metabolic process",-0.838352717208369,0.792828685258964,0.869338934655358
"centriole assembly",-0.798551509535796,0.793939393939394,0.870171627782247
"regulation of non-canonical NF-kappaB signal transduction",0.837507441649058,0.795131845841785,0.87109313673158
"intermediate filament-based process",0.812234778886451,0.795677799607073,0.871305884008275
"positive regulation of D-glucose import across plasma membrane",0.791623479457016,0.797595190380762,0.873019569851147
"receptor recycling",-0.795506488223121,0.797959183673469,0.873032198745223
"lipid droplet organization",-0.797202014667462,0.800411522633745,0.874942339613321
"icosanoid biosynthetic process",-0.794777812765982,0.800411522633745,0.874942339613321
"positive regulation of microtubule polymerization or depolymerization",0.799035249784794,0.801960784313726,0.876249167509968
"immunoglobulin production",-0.837836165580655,0.804305283757339,0.878423363257023
