"go_description","NES","pval","padj"
"positive regulation of stem cell population maintenance",-1.46143850170383,0.0321619431966026,0.0927130580882319
"vesicle coating",1.42657234606049,0.0324503213193811,0.0934358439845754
"positive regulation of cell projection organization",1.26239039986266,0.0326274208224411,0.09383691596906
"regulatory ncRNA processing",-1.47711179196547,0.0328404652049697,0.0943403178689061
"ventricular septum development",1.37946509164985,0.0329206863136639,0.0944614374919235
"vesicle docking",1.503684527658,0.0329747744452686,0.0945073789528369
"ossification",1.26354278525567,0.0331128628037944,0.0947936856736075
"epithelial cell differentiation involved in kidney development",1.47378129039919,0.0331668605099983,0.0948388799375759
"regulation of microtubule cytoskeleton organization",-1.31430589475249,0.0332981736977559,0.0951047953024513
"substrate adhesion-dependent cell spreading",1.42449565657153,0.0334576939240576,0.095340983145248
"organophosphate catabolic process",1.31245833108302,0.0334478038123355,0.095340983145248
"mitochondrial transport",1.41244784190654,0.0335292666779962,0.0954353668518194
"respiratory system development",1.29950146238885,0.0336761164663446,0.0957435521987025
"ketone biosynthetic process",1.50982458535087,0.0338108571793268,0.0960166447586833
"response to monosaccharide",1.35648522943479,0.0340099386539004,0.096471620273121
"immunoglobulin production",-1.44032476947499,0.0343551617284933,0.0973396248973978
"regulation of cholesterol metabolic process",1.50860415077907,0.0345218870098538,0.097700482962893
"protein localization to cell surface",1.48122906826445,0.0348955764078608,0.0986455815994425
"cell differentiation involved in kidney development",1.46724819436552,0.034995375296996,0.0988151552754768
"protein-containing complex localization",-1.37580156388176,0.0352098680169841,0.0993078322933574
"sterol transport",1.37778193969364,0.035365957435982,0.0996348539796904
"sodium ion transmembrane transport",1.37900915178867,0.035660006096394,0.10034935955924
"mitochondrial fission",1.50349535765672,0.0358123879498442,0.100664039514737
"protein folding",-1.28066808975137,0.036118776792237,0.101410411762819
"regulation of autophagosome assembly",1.47459843511919,0.036246085870106,0.101652864553224
"humoral immune response",1.41141386088412,0.0363745132999395,0.101897902946332
"single fertilization",-1.35918772212794,0.0367273617859142,0.102770362968026
"regulation of nucleocytoplasmic transport",-1.3763937405999,0.0368123788270853,0.102892257036966
"neurotransmitter secretion",1.3579459083195,0.0368841387051926,0.10297686419155
"negative regulation of blood vessel endothelial cell migration",1.55457725786336,0.0370218889405927,0.103038743310813
"regulation of bone remodeling",1.45036145359865,0.037030845702355,0.103038743310813
"positive regulation of cytosolic calcium ion concentration",1.41377924897265,0.0370163987273147,0.103038743310813
"anterior/posterior pattern specification",-1.2899203644875,0.0372367076574857,0.103495530129764
"sterol biosynthetic process",1.47196349010685,0.0373753868357537,0.103648838129989
"presynaptic endocytosis",1.43067524300042,0.0373665992659241,0.103648838129989
"protein K48-linked ubiquitination",1.38887980883144,0.03778115364573,0.104657168915962
"regulation of protein binding",1.43616713962968,0.038293633217178,0.105958525802715
"dendritic spine development",1.40522806807971,0.0383621916223406,0.106030021833685
"alpha-amino acid metabolic process",-1.30429554878638,0.0384479216544723,0.106148767014906
"protein targeting to vacuole",1.48554119374664,0.0396068417225968,0.109105639462248
"catechol-containing compound metabolic process",1.485290905024,0.0396068417225968,0.109105639462248
"antigen processing and presentation of peptide antigen",-1.44130566912483,0.0400648855813295,0.110245062098514
"negative regulation of muscle cell apoptotic process",1.48609026461783,0.0403291503643895,0.110849336881965
"negative regulation of protein ubiquitination",-1.4029126064934,0.0408370139972438,0.11212109374022
"GO:0034248",1.41558291638013,0.0409889874458391,0.11241399650892
"regulation of lymphocyte mediated immunity",-1.31007610171314,0.0414585278576282,0.113576231945511
"extracellular matrix assembly",1.44909539634546,0.0420196583100478,0.114859903001695
"cellular response to osmotic stress",1.41761753058859,0.0420196583100478,0.114859903001695
"long-term memory",1.44476543044143,0.0421717467857865,0.11514881795635
"hormone-mediated signaling pathway",1.27303988863313,0.0426621160409556,0.116359749465552
"hindbrain development",-1.27990708234851,0.0437832392402916,0.119286498127776
"cellular response to starvation",1.28398785352204,0.0446735395189003,0.121578645927534
"protein-lipid complex organization",1.46482478386479,0.0448459237055756,0.121682554491452
"regulation of fatty acid metabolic process",1.4390508237807,0.0448114844567134,0.121682554491452
"multi-multicellular organism process",1.3430080518864,0.0448587982915708,0.121682554491452
"immune system development",-1.27106594323798,0.0451547623972164,0.122351659683287
"purine nucleoside monophosphate metabolic process",-1.45189609365744,0.0452891654393559,0.122582015943818
"G0 to G1 transition",-1.41583006642638,0.0453823530225645,0.122700435949896
"nuclear membrane organization",-1.41476063974764,0.0455698834069552,0.123073395664921
"SCF-dependent proteasomal ubiquitin-dependent protein catabolic process",1.38122543279005,0.0459558823529412,0.12398097826087
"negative regulation of Wnt signaling pathway",1.30841680044954,0.0461423230858886,0.124348801193459
"pyridine-containing compound metabolic process",1.3108350772338,0.0464445640035994,0.124972219907214
"myeloid cell differentiation",1.24299656177218,0.046474358974359,0.124972219907214
"regulation of wound healing",1.3554366083466,0.0467937608318891,0.125559042578107
"carbohydrate transport",1.35236857099806,0.0467937608318891,0.125559042578107
"positive regulation of cell division",-1.36712678485613,0.0471278281388169,0.1261962600983
"regulation of protein serine/threonine kinase activity",-1.34637953086591,0.0472164895535587,0.1261962600983
"intrinsic apoptotic signaling pathway in response to DNA damage",-1.3251733618099,0.0472137971901206,0.1261962600983
"response to acid chemical",1.32414638398782,0.0472854640980736,0.1261962600983
"regulation of generation of precursor metabolites and energy",1.32336602540142,0.0472854640980736,0.1261962600983
"positive regulation of neuron projection development",1.33918388183934,0.0474516695957821,0.126503806591548
"positive regulation of insulin secretion",1.40148693637737,0.0475319926873857,0.126581980525849
"adenylate cyclase-activating G protein-coupled receptor signaling pathway",1.34990849674235,0.0478723404255319,0.127215362886692
"monocarboxylic acid biosynthetic process",1.26521704487445,0.0478632478632479,0.127215362886692
"positive regulation of protein localization to cell periphery",1.37942614973046,0.0480591497227357,0.127575197445807
"response to starvation",1.30544826099239,0.0482268399623596,0.127883564942924
"sulfur compound metabolic process",1.26038886562875,0.0483333333333333,0.128029171113483
"glial cell migration",1.44190334642918,0.0490196078431373,0.129570465033724
"regulation of cell projection assembly",1.25902862748349,0.0489864864864865,0.129570465033724
"protein export from nucleus",-1.39211583352422,0.0492262428621361,0.129978228493427
"cellular response to interleukin-1",1.39062940074308,0.0494505494505494,0.130431736170312
"microtubule nucleation",-1.39219937671173,0.0498195924647928,0.131265635347787
"platelet aggregation",1.37799043209256,0.0499075785582255,0.131358016947525
"negative regulation of vasculature development",1.36482999556794,0.05,0.13146186440678
"endocrine pancreas development",1.44278070245982,0.050185873605948,0.131810939989379
"regulation of vascular permeability",1.42558414421942,0.0504854368932039,0.132317692047447
"positive regulation of protein transport",1.29938674972173,0.050483041249355,0.132317692047447
"regulation of mesenchymal cell proliferation",1.46727037846284,0.0508474576271186,0.133125938639777
"response to alcohol",1.25762370060673,0.0511073253833049,0.133665312540951
"positive regulation of fat cell differentiation",1.39468084180515,0.0513307984790875,0.134108465079047
"cellular response to cAMP",1.43783769465787,0.0517241379310345,0.134943374889224
"positive regulation of nucleocytoplasmic transport",-1.37534367072389,0.05175983436853,0.134943374889224
"regulation of lipid biosynthetic process",1.27572251021623,0.0518134715025907,0.134943374889224
"mitochondrial translation",-1.30469954885074,0.052141426876989,0.135655158814137
"hormone transport",1.24799312165316,0.0522875816993464,0.135892961023851
"lymphocyte mediated immunity",-1.25527528629664,0.0523473815573367,0.135906068018106
"potassium ion import across plasma membrane",1.39504243931382,0.0524271844660194,0.135971025960982
"mesenchymal cell differentiation",1.27655516835086,0.0528538567629387,0.136913807400342
"locomotory behavior",1.24141595773528,0.052901023890785,0.136913807400342
"response to cAMP",1.36502691799601,0.0531135531135531,0.137320665445665
"activin receptor signaling pathway",1.40481393153245,0.0532319391634981,0.137483530701147
"positive regulation of RNA splicing",-1.42162196865582,0.0535331905781585,0.138117857603939
"response to fatty acid",1.42158879392057,0.053639846743295,0.138249324628098
"miRNA processing",-1.3881954731304,0.0537928771585221,0.138499918161257
"lens development in camera-type eye",1.3579209519856,0.0539033457249071,0.138640522372248
"defense response to bacterium",1.31078947040374,0.0541958041958042,0.139248432726694
"regulation of natural killer cell mediated immunity",-1.45972742279279,0.0543478260869565,0.139494627040151
"negative regulation of epithelial to mesenchymal transition",1.39957145100411,0.0544747081712062,0.139675852976171
"oogenesis",-1.30464201052279,0.0545851528384279,0.139814602007201
"hormone metabolic process",1.28917833101462,0.0549058566423047,0.140491068233196
"regulation of ketone metabolic process",1.36754063881115,0.0552774850335547,0.141005876519304
"olefinic compound metabolic process",1.36130654305743,0.0552774798268809,0.141005876519304
"nucleoside phosphate catabolic process",1.26005997400749,0.0551724137931034,0.141005876519304
"cell migration involved in sprouting angiogenesis",1.39115774248962,0.0558766859344894,0.142096244353896
"mitochondrial membrane organization",1.3105159071613,0.0558464223385689,0.142096244353896
"carbohydrate homeostasis",1.24840682809491,0.0558375634517767,0.142096244353896
"nephron epithelium development",1.3478336199583,0.0562390158172232,0.142871276620622
"negative regulation of intracellular transport",1.40252984011641,0.0568181818181818,0.144195017661275
"deoxyribonucleotide catabolic process",-1.45293135110995,0.0568927789934354,0.144236851339843
"protein polyubiquitination",1.24016432309004,0.0573770491803279,0.145316159250585
"vesicle cargo loading",1.47670210122987,0.0579439252336449,0.146155307347466
"blastocyst formation",-1.37221428350044,0.0579043810238115,0.146155307347466
"smooth muscle contraction",1.35580905742598,0.0578358208955224,0.146155307347466
"response to BMP",1.28515692497476,0.0578947368421053,0.146155307347466
"regulation of cell growth",1.21501444311297,0.0586319218241042,0.147740538037997
"RNA decapping",-1.47151131241316,0.058695652173913,0.147751124437781
"positive regulation of smooth muscle cell migration",1.44697458134214,0.05893536121673,0.147755117717095
"pituitary gland development",-1.42151572069512,0.0588235294117647,0.147755117717095
"cholesterol efflux",1.3953868636136,0.05893536121673,0.147755117717095
"cellular senescence",-1.30466149401716,0.0588235294117647,0.147755117717095
